feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	Prevotella_copri_clade_C	GGB1680_SGB2312	Bacteroides_ilei	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	Lactobacillus_acidophilus	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
CSM79HHA	0.0484376093381524	0	0.0118566570972801	0	0	0	0.00998356222753211	0	0.00218665161950835	0.000682938635138947	5.64937001167311e-05	0.00830357107041188	0.0102341624870243	0.00277944547477662	0.0112107123643873	0	0.00803725954520677	0.00708956936869237	0	0.00422588476711447	0.00286023035166938	0	0	0	0	0.122827443948667	0	0	0	0.00100217818313586	0.000755923592883442	0.0496854849744586	0.194585920120805	0.0232930099798851	0.00194964550481745	0	0.00292652966442965	0.00565861848723465	1.98340801198771e-05	0	0	0.00026530867845747	0.00474335368889376	0.00425062165355612	0	0.00616873319953129	0.00197605380250515	0.213262157956831	0.000216503470072601	0	0	0	0.000511786123542696	0	0	0	0	0.000212826365331275	0	0.000780326197075876	0	0	0	0.00280184238547379	0.17247838642404	0	0	0	0	0.000983235522347214	0	0	0	0	0	0.00110023430957121	0	0	0	0	0	0.000689289997873965	0	0	0	0.000943010225025439	0.000882393710501766	0.0193319881815625	0	0	0	0.0127903074193277	0	0	0	0	0	4.98080551325022e-05	0	0	0	0	0.00123951858007597	0	0.0155662986441958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271548613776083	0	0.001924685763543	0	0	0	0	0	0	0	0	0	0	0.00479951310676128	0.000476352205126284	0	0	0	0	0	0	0	0	0	0.000634579136419694	0	0	0
CSM79HHM	0.00105287136838288	0.0223766362876289	0.0789477354456988	0	0.18820510022342	0.0690220432555673	0.000199172041334804	0.00491127913227544	5.87239433910954e-06	0.0288667331062837	0.0110540482940817	0.00685063736276642	0.00852475911560762	0.0045731270915817	0.00355426667374616	0.00592818208533127	0	0.0812525278822507	0.00843459339419254	0.00203980064199951	0.000521909046888377	0	0.00672584898306034	0	0	0	0.000436881670520017	0.016577646877758	0.0700013873531626	0.0129487518592857	0.000501233325152761	0	0	3.05853871828618e-05	0	0	0	0.00126024029348269	0.000342311653350603	0.00240731465438879	0	0.00845881702084137	0.00787879573830555	0.014477042486039	0	0	0.000259853449505605	0	0.00203723146947615	0	0	0.0588811522812172	0.000857002548863825	0	0.000376934311641604	0.00120995791695407	0.0620020851893566	0	0.0869960965705462	0.000914992442962534	0.0396731621057329	0	0.00356038375118274	0	0	0	0	0	0	0.0028515368178327	0	0	0	0	0	0.00243765535847419	0	0	0	0	0.00231139888018333	0.000567542444565209	8.3559277783581e-05	0	0	4.15961265686927e-05	0.00130244812779504	0	0.00231543615129147	0	0	0	0	0.000632016440746683	0.00162383937631257	0	0.00172305837233378	0	0	0	0	0.00238419210167855	0.000216422199705939	0	0	0	3.37662674498795e-05	2.07980632843407e-06	0.00561767923465084	0	0.00186313944563129	0	0	0.0049052843963876	0	0	0	0	0.00298109651793931	0.0158809117577324	6.71655102535664e-05	0	0	0.00057524996213529	0	0	0	0	0	0.000233060650333417	5.10164258210155e-05	0	0	0.0237709629185213	0.000155985474632602	0	0	0.000151336495780806	0	3.98833448864527e-05	0	0	0	0	0	0	4.36759328971282e-05	0
CSM79HHO	0	0.0295285234965533	0.0370255345566175	0	0.105815543276825	0.1431182699529	0	0.0141765848615618	0.00118423181284304	0.0490917765680262	0.0109102883981781	0.0153016297449832	0.00599875970501234	0.00268018145397295	0.00273016152770672	0.00195415511973516	0	0.108156057519173	0.0191676870931721	0.00183101342491086	0	0	0.0141632678024419	0	0	0	0.000107522921782499	0.0137928562691453	0.0678913538418236	0.0488400677098473	0.00220060291752104	0	0	0	0	0	0	0.00179303514519869	0.00275613801339729	0.00231338689969657	0	0.0118970660381453	0.010496473116639	0.0322216931933716	0	0	0.000128402755217327	0	5.78716643233025e-05	0	0	0.00296510075588285	0.00284327432615681	0	0	0.00924434074309847	0.00336543457016479	0.000268807304456248	0.0273165764175598	0.00120034381029668	0.00247171193589924	0	0.000329802723387912	0	0	0	0	0	0	0.00195349748718603	0	0.00396618190379362	0	0	0	0.00143922883376759	0	0	0	0	0.00771600269892398	0.000576086113036512	0	0	0	4.43901970661551e-06	0.00160297933850057	0	0.0197309493715006	0	0	0	0	0.000144021528259128	0.0100065368675383	0	0.00349548140675494	0	0	0.000320267051425549	0	0.00322387916396489	2.84426077498047e-05	0.000174108217381754	0	0	0.000315334807307086	0	0.0262725847458184	0	0	0	0	0.00762064597930036	0	0	0	0	0.00675421509582364	0.0430241298534926	1.8742527650159e-05	0	0	0.00017542348248001	0	0	0	0	9.42058626626488e-05	0.000366630146139105	0.0104476438998662	0.00012790953080548	0	0.0408879749257862	0.000388825244672188	0	0	0.00121662021588761	0	0.000145665609631948	0	0	0	0	0	0	0.000425817075560663	0
CSM79HHU	0.00170867818740317	0.0167838038958665	0.0996784183453634	0	0.110566380376757	0.124297149895381	0.000179087115457195	0.00594863246940283	0.00154268848785255	0.035124863813604	0.00476451915376794	0.0102714479540767	0.00718607097837162	0.000725837406005993	0.00134582630795072	0.00384890286421775	0.000224794424029106	0.0283015110675837	0.0124187559272489	0.0090460376842058	0	0	0.0148805355292799	0	0	3.56837759903512e-05	0.000243905959484613	0.00751497649414786	0.0584132721193971	0.0228843931192057	0.000632952670750208	0	0	0	0	0	0	0.000422725780739635	0.000839571089031421	0.000994468079191788	0	0.0231252251953653	0.00810449385704465	0.0290906971995052	0	0	0	0	0.000890490634545743	0	0	0.0451271465060906	0.00036138176134049	0	0.00211817290513515	4.1697895539287e-05	0.20393277978486	0	0.0341213077315383	0	0.00669465058767303	0	0.00221185952299746	0	0	0	0	0	0	0.00105394103917571	0	0	0	0	0	0.0018980561296441	0	0	0	0	0.00311584851475304	0.000237357251531328	0	0	0	1.88442412533313e-05	0.00114762765703802	0	0.00224834518159433	0	0	0	0	5.47953114458577e-05	0.00314738923060968	0	0.00117475801855877	0	0	0	0	3.34117752718646e-05	0	0	0	0	0	0	0.00969877012591695	0	0	0	0	0.00217965057163538	0	0	0	0	0.00304448096277233	0.0128555146536028	0	0	0	0.00127699805089068	0	0	0	0	0	0.000148749223510342	0.00708663753516255	0	0	0.0128779673665854	0	0	0	0	0	3.34117752718571e-06	0	0	0	0	0	0	5.17214281208456e-05	0
CSM79HI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0768875884621544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298063098002172	0.495470834403512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0271175381545261	0	0	0	0	0	0	0	0	0	0	0	0.000191138837619877	0.0347666470692471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246176583273814	0	0	0	0	0	0	0.018871547021434	0	0	0	0	0	0.0483854314660605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM79HI7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0662936090846164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153122143661809	0.567828176170323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0392717265700255	0	0	0	0	0	0	0	0	0	0	0	0	0.041474127714647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020382285112017	0	0	0	0	0	0	0.0404779483888924	0	0	0	0	0	0.0908597696192776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000468675939289037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM79HIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393649012928667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161701509948349	0.277109029247238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37169533026009	0	0	0	0	0	0	0	0	0	0	0	0.000442725797958018	0.0779868919712856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013155708797512	0	0	0	0	0	0	0.0109020135598662	0	0	0	0	0	0.0406439007999644	0	0	0.000962089216425264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141669759007136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00489307491726819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM79HIR	0.31428834981268	0.0244716497357949	0.057485794908732	0	0	0	0.043448942455712	0.0345545764777394	0.0162047444143972	0.0759448596286249	0.0383361015868267	0.0072510872241006	0.0463701748782905	0.000598841244472376	0.0166843191048486	0.00718324439461449	0	0.0398861107028506	0	0.000152788893296455	0.000158489971404531	0	0	0.00309363302456674	0	0	0.00983276343456205	0.00316387030685825	0	0	0.00405745728951819	0	0	0	0.0185045593231954	0	0	0.00102083504603221	0.00494614134500519	0.00180268089777385	0.0459372350067632	0.00960415020242818	0.0151606489696841	0	0.00497305043367531	0	0.00115332810126392	0	0	0	0	0	0.002910286352611	0	0	0	0	0.00505286552718838	0.0111182425263712	0.000494169450408089	0	0	0	0.00219753756753925	0	0	0	0	0	0	0	0.0202738319032559	0	0	0.00458640331638555	0.00232045281154938	0	0	0	0	0.00818104708509007	0	0.00144898601194877	0	0	0.00143826798510559	0.000343204902106216	8.51741069346646e-05	0	0.000594850489796723	0	0	0	0.000549925994305078	0.011508424312088	0	0.00439746958788389	0	0	0.000645019977147798	1.08320484053452e-05	0.00195957456730812	0.000107750376242649	0	0	0	9.11032281670651e-05	0.000896437521713981	0	0	0	0	0	0	0	0	0	0.0355204531308097	0.0236827345471993	0.00923620262133291	0.000686637847336757	0	0	0	0	0	0	0	0.000275590115744427	0.000763944466482278	0	0	0	0	3.18120158430673e-05	0	0	0	0	0.00123291515165267	0	0	0	0	5.74668673294122e-05	0	0.00102995677100514	0
CSM79HIV	0.282810178099786	0.0372952786441494	0.0576936628255423	0	0	0	0.0246833705932193	0.0338100321496402	0.00173360586915462	0.0684501408263645	0.0301436020448308	0.00662245802500071	0.0564934557722089	0.00277042519744475	0.0159061772264743	0.00195073955638322	0	0.0408428704547936	0	0	0.000888719343601758	0	0	0.0138262084899033	0	0	0.014889661928343	0.000630260983226243	0	0	0.00359990454717116	0	0	0	0.0109169992745489	0	2.24538686463016e-05	0.00281999091812674	0.00984434930480195	0.000128870873773188	0.046526685109096	0.021028167422733	0.0164448312030425	0	0.00944722636198837	0	0.00123317124347375	0	0	0	0	0	0.00420747279080806	0	0	0	0	0.0110117116034666	4.94462852104718e-05	0.0025211633683765	0	0	0.00878400118862181	0.00448241324625373	0	0	0	0	0	0	0	0.000195396431411433	0	0	0.00881935408819259	0.000324386740656145	0	0	0	0	0.00927870291166959	0	0.000230510460039159	0	0	0.00200615761516983	0.00234571266070938	0.000180108691056504	0	0.00273913310390576	0	0	0	0.000510944947174885	0.01539057429591	0	0.0124285746021425	4.03691893747332e-05	0	0.00244615789226013	0	0.00229399710153998	0.000408469312608253	2.46037071337131e-05	0	0	0.000714462990649874	0	0	0	0	0	0	0	0	0	0	0.00148983807177642	0.0231046725306298	0.0569227068568621	0.00179535400793195	0	0	0	0	0	0	0	0.000241856829833833	0.00253131538345594	0	0	0	0	1.09880633801045e-05	0	0	0	0	0.00248222740466004	0	0.00443033938066975	0	0	0.000604701792320347	0	0.00149867629666911	0
CSM79HIX	0.238569098795935	0.0164867970689087	0.0816852077047418	0	0	0	0.0852722385672462	0.0389424069058398	0.000293541419754452	0.0836705234290208	0.0260462430660875	0.00948492846986389	0.118140643598826	0.00203893952501252	0.0823653345286329	0	0	0.0766796677794549	0	0	0	0	0	0	0	0	0.00186077676288245	0.0222434819035111	0	0	0.0300886130734003	0	0	0.000912119236277684	0	0	4.45664217228874e-05	0.00085437844508475	0.000569997329102439	0.000150476001290675	0	0.00012423018711207	0.0150949455193506	0	0	0	0.00075690869595871	0	0.0010677414756426	0	0	0	0.0048667973468055	0.000349120790956206	0	0	0	0.00580722089249149	0	0.00178605338604454	0	0	0.00476603400531195	0.00164463476376451	0	0	0	0	0	0	0	0	0	0	0	0.00467216662283787	0	0	0	0	0.00181775421258183	0	0.00153851933467376	0	0	0.000286130836927551	0.00361379130049039	0.000223552581944834	0	0	0	0	0	0.00107926904892889	0.0206659540842347	0	0	0	0	0.000423226619225213	0	0.000987768935968962	0	0	0	0	0.000537781878757718	0.000351899759516295	0	0	0	0	0	0	0	0	0	0	0	0.00715615281651037	0.00183772161630987	0	0	0	0	0	0	0	7.5958473975731e-05	0	0	0	0	0	6.52542987813187e-05	0	0	0	0	0.00182166535351825	0	0	0	0	0	0	0.000181765128782034	0
CSM79HIZ	0.115039320135519	0.207855673186504	0.158540436569531	0	0.000277535697526311	0	0.0299187813594195	0.0353336668024608	0.00511063783705736	0.0524584753585223	0.0123159430902275	0.00170749944565055	0.0493649475817472	0.00864630442293511	0.0166497697515999	0.0178518056321904	0	0.0379780426049783	0	0	0	0	0	0.00230908462724511	0	0	0.00377803332284796	0.0813758179877372	0	0	0.00345388070399802	0	0	0.000601172642467809	0.0128351235812522	0	0.000347770483856827	0.000343129418680802	0.00240314354814589	0.000760825284523078	0	0.00020843539379438	0.0058014346048133	0	0	0	0.00181836933596671	0	0.00624016996612022	0	0	0	0.00363385089804611	2.17614389364741e-05	0	0	0	0.0112194140913052	0	0.017341185328046	0	0	0.0120828584836093	0.00212313261585903	0	0	0	0	0	0	0	0	0	0	0	8.23015557881808e-05	0	0	0	0	0.00279670587507284	0	0	0	0	0.000575079542700377	0.00156878316427824	0.00096895127397239	0	0	0	0	0	0.000351792740342715	0.0385016578916156	0	0	0	0	0.000407176118109951	0	0.00320976067573909	0	0	0	0	9.04492035416484e-05	0.00808947973659376	0	0	0	0	0	0	0	0	0	0	0	0.0120510929708489	0.00121234935875949	0	0	0	0	0	0	0	0.00123617349332976	0	0	0	0	0	0	0	0	0	0	0.00290767890017069	0	0	0	0	0	0.0073519629127325	0.000851171353283037	0
CSM79HJ2_P	0.547313775034029	0.0822260631212416	0.0153002316754642	0	0.0746759405499902	8.71218465147265e-05	0.00466763116506945	0	0	0.00942551369837085	0.0222184937167785	0.00878668745880515	0.0113141295785534	0.0352962602114527	0.00757647112506407	0	0	0.00649769470344602	0.00309792364310248	0	0	3.21028356798176e-05	0.033714943173438	0	0	0	0.0259046664904039	0	0.00102446407697735	0	0	0.00156577038174209	0	0.000794393754605318	0	0	4.66399688178487e-05	0.000575630091340643	0.000511222515354089	0	0	0	0.0020779014679173	0	0	0.0672943073899012	0	0	0	0	0	0	0.00457354360892608	0.00056826057245817	0	0	0	0.000947841271062312	0	0.00894811020802537	0	0	7.34932841978229e-05	0	0.0020854728914267	0	0	0	0	0	8.18723262148818e-05	0	0	0	0	0	0	0	0	0	0	0.000776626147436613	0	0	0	0.000103476121295011	0	0.00132197054473969	0	0	0	0	7.57142350939109e-05	0	0	0	0	0	0	0.000836188012377157	0	0.00191587300481633	0.000782380429303751	0	0	0	0	0	0	0	0	0	0.000522832031401823	0	0	5.53218677752843e-05	0	0	0	0	0	0	0.00655584323599814	0	0	0.0031448664688607	0	0	0.00067254431226085	0	0	0	0	0	0	0	0	0	0.00123848298150947	0.00173971121783117	0	0	0	0	0	0	0.00095359555292945	0
CSM79HJ4_P	0.535964508081119	0.00167437570183413	0.0141936552523929	0	0.066124158634565	8.16717688893642e-05	0.0182494627626865	0	0.000227051695096519	0.034232481718892	0.0691499827883536	0.0598477563031389	0.0127446602120208	0.000939329781829848	0.0127386027150955	0	0	0.0169869968517726	0.0150798252767232	0	0	3.1645199454574e-05	0.0117882023354366	0	0	0	0.000359898869044435	0	0.000438855208277632	0	0	0.011387154263141	0	0.00462500334206727	0	0	0.000850556119993583	0.00277454247099086	0.000152168500347574	0	0	0	0.00200952238516657	0	0	0.047964931688145	0	0	0	0	0	0	9.6919950804769e-05	0.000567524798139136	0	0	0	0.0023091596037645	0	0.0011044487928453	0	0	0.000671128883482166	0.000442719473557564	0.00186017375407732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254028444334528	0	0	0	0.000844080864659644	0	0.00350509748810224	0	0	0	6.96612146409272e-05	0.000113003649537457	0	0	0	0	0	0	0	0	0.000314885400513341	0.00584945323779477	0	0	1.50393027110847e-05	0.000450448004117426	0.000375355930164161	0	0	0	0	0.0040809774544142	0	0	5.03398882412704e-05	0	0	0	0	0	0	0.0248334397224747	0	0	0.00722920482193466	0	0	6.53791909523551e-05	0	0	0	0	0	0	0	0	0	0.000151646302336773	0.00156544519678092	0	0	0	0	0	0	0.000277182704133468	0
CSM79HJ6_P	0.108093576135547	0.023895735130801	0	0	0	0	0.00280793786713861	0.00265924360705487	0.0195283236458834	0.0319131934260338	0.00995366187424688	0.00378648230697215	0	0.00422847883274779	0.0292192166559365	0.0012957966970351	0.0697391970782373	0.11544679106436	0	0.0672457872986498	0	0	0	0	0	0.0128459354934788	0.00508159796159466	0.00716536073000482	0.000476843195886867	0	0	0.0110399245223396	0	0	0.00198228744893317	0	0	0.000710213729270203	0.00235481764862388	0.0039405113992879	0.0151337839715306	0	0	0	0	0	0	0	0.000412484687896422	0	0	0	0.000670486255202028	0	0.00954333382065701	0.00154959850279636	0.0915638822323299	0.000370487072452924	0.0728805052063422	0.000444266667150963	0	0	0.0190227631615987	0.00592075572098328	0	0	4.34732073374596e-05	0	0	0	0.15035770617651	0	0	0	0.00349306653421148	0.000126900902880628	0	0	0	0	0.01096444232161	0.00189590856960208	0.000965377619856653	0	0	0.000434505059237068	0.00485174614734307	0.00021225821859282	0	0	0	0	0	0	0.00607240116485494	0	0	0	0	0.000117933844448097	0	0.000827353024236937	0.00108172236534202	0	0	0	0.000311690410832025	0.00205470495880601	0.00462507253101694	0	0.0137953086166394	0.0340329379352429	0	0	0	0	0	0	0	0	0.00368262333905106	0	0	0	0	0	0	0	0	0	0	0.00566774846470339	0	0	0.000870826231574396	0	0	0	0.000211123147905158	0.00037990815916052	0	0	0	0	0	0	0	0
CSM79HJ8_P	0.265063394568418	0.129363852905453	0.0232829397171262	0.00523243613654391	0.0723114479813842	0.00011261795563277	0.0116487937406919	0	0.0350129330205505	0.0461610491960023	0.0387172252294365	0.0321314630473527	0.0504132527026983	0.0103937563161849	0.0245934900453051	0	0	0.0251669818589563	0.0243772763076765	0	0	6.53842230629472e-05	0.0093953731958439	0	4.88258808586825e-06	0	0.0374901034715944	2.33515082367669e-06	0.0176212604019028	0	0	0.010936785025909	3.94852775639875e-05	0.000930769889673676	0	0	0.000555978182473567	0.00188340528251451	0.00331453430777054	0	0	0	0.00794704896906806	0	0	0.0376494244437007	0	0	0	0	0	0	0.00295736237496727	0.00112384440550404	0	0	0	0.0008874634562164	0	0.00489829728231963	0	0	0.00575710206933636	0.00056712322049566	0.00383506065501193	0	0	0	0	0	6.81439467636549e-05	0	0	0	0	0	0	0	0	0	0	0.00167674443461912	0	0	0	0.00186939437757245	0	0.00287510138004229	0	0	0	0	0.000765929470165953	0.0025263147615604	0	0	0	0	0	0.00160138274894592	0	0.00182831695171959	0.000572748811116336	0.0014696590138467	0	1.63460557657368e-05	0.000340507447379764	0.0048047851061533	0	0	0	0	0.00093437875912845	0	0	1.05081787065444e-05	0	0	0	0	0	0	0.00663554335191583	0	0	0.0231167194357681	0	0	0.000916758984731616	0	0	0	0	0	0	0	0	0.000413003266132999	0.00277840490729823	0.00213422170962123	0	0	0	0	0	0	0.000799152297793717	0
CSM79HJA	0.389193637530099	0.0510555421644701	0.0611080879721271	0	0.0961755871585172	0	0.0102162822613567	0	0.0251845737942139	0.0474038337460222	0.0453601715032832	0.0189587335441821	0.0417572593885712	0.0160037673587017	0.00793827602354559	0	0	0.0175522637832819	0.0152922137736647	0	0	0	0.0164773248344578	0	0	0	0.0114312189215226	0	0.0034399872419477	0	0	0.0114938121011587	0	0.0026657390296576	0	0	0.000195895348261553	0.00125713886880226	0.000521339303322692	0	0	0	0.00469935795832207	0	0	0.0377832518911865	0	0	0	0	0	0	0.00250007507123652	0.000534324598287726	0	0	0	0.000710234766017157	0	0.00306868896404128	0	0	0.0024843506906148	0.0021492692119468	0.00547421485631365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114970584249	0	0	0	0.000584439721043401	0	0.00258153750761871	0	0	0	0	0.000101751959765063	0.00266705784867749	0	0	0	0	0	7.7100188854874e-06	0	0.000218010928748874	0.00169174045966321	0.00162985741334547	0	0	0.000202286548127155	0.00243951084393867	0	0	0	0	0.000763291869663347	0	0	0	0	0	0	0	0	0	0.0120105862617202	0	0	0.0219018303584834	0	0	3.33762659648113e-05	0	0	0	0	0	0	0	0	0	0.000856217886756865	0.000808638954424049	0	0	0	0	0	0	0.000265995651549348	0
CSM79HJC_P	0.424692029477596	0.15151660355518	0.033730131479635	0.00123710110992182	0.0702849432484952	0.0008893698933336	0.00384935811645659	0	0.0443851734652799	0.00503437075859223	0.0304709397726074	0.013747082613429	0.015449113992458	0.0191191127950336	0.00423778344850276	0	0.000334403893775742	0.00374253606337945	0.0119128970944503	0	0	0.000192483166116125	0.0148439924955982	0	0.0006158037021675	0	0.0553291436706763	0.000766066723495998	0.00455316284330191	0	0	0.00633444601218524	0	0.000414469565939269	0	0.000227276634832677	0	0.000504403561101348	0.00056544473428828	0.00013907213957756	0	0.00170498170239966	0.000915515862515337	0	0	0.0362018920525511	0	6.72470257942691e-05	0	4.64930269107129e-05	0	0.000307444042284848	0.00220521411666657	0.00215750026629212	0	0	0	0.000604409349839273	9.46138184397446e-06	0.00187844036953919	0	0	0.000149652609596628	0.00129610757733586	0.00308268098122872	0.000223715899730105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000540417853281639	0	0	5.7378702795715e-05	2.87910866865018e-05	0	0.0021678772657339	0	0	0	0	5.65648204865569e-05	0.00373185385807174	0	0	0	0	0	0.00186460437028349	0.000380489979531877	0.00156306097474004	0.000285469219937552	8.74923482345938e-06	0	0	5.95151438572577e-05	0.00200204874524273	0	0	0	0	0.000434104476647732	0	0	4.9443350281415e-05	0	0	0	0	0	0	0.00501453237730648	0	0	0.00637524186293184	0	0	0.000505115708121863	0	0	0	0	0	0	0	0	0	0.00104115894399177	0.00304646321847114	0	0	0	0	0	0	0.000817646514838956	0
