feature	COA_PWY_1_coenzyme_A_biosyn_II	NONMEVIPP_PWY_methylerythritol_phosphate_pwy_I	NONOXIPENT_PWY_pentose_phosphate_pwy	PANTO_PWY_phosphopantothenate_biosyn_I	PEPTIDOGLYCANSYN_PWY_peptidoglycan_biosyn_I	PWY_2942_L_lysine_biosyn_III	PWY_3841_folate_transformations_II	PWY_5097_L_lysine_biosyn_VI	PWY_5667_CDP_diacylglycerol_biosyn_I	PWY_5686_UMP_biosyn	PWY_5695_urate_biosyn_inosine_5_phosphate_deg	PWY_6121_5_aminoimidazole_rnt_biosyn_I	PWY_6122_5_aminoimidazole_rnt_biosyn_II	PWY_6125_SP_of_guanosine_nt_de_novo_biosyn_II	PWY_6126_SP_of_adenosine_nt_de_novo_biosyn_II	PWY_6151_S_adenosyl_L_methionine_cyc_I	PWY_6277_SP_of_5_aminoimidazole_rnt_biosyn	PWY_6317_galactose_deg_I	PWY_6385_peptidoglycan_biosyn_III	PWY_6387_UDP_N_acetylmuramoyl_pentapeptide_biosyn_I	PWY_6527_stachyose_deg	PWY_6609_adenine__adenosine_salvage_III	PWY_6700_queuosine_biosyn	PWY_6703_preQ0_biosyn	PWY_6737_starch_deg_V	PWY_7111_pyruvate_fermentation_to_isobutanol	PWY_7208_SP_of_pyrimidine_nucleobases_salvage	PWY_7219_adenosine_rnt_de_novo_biosyn	PWY_7220_adenosine_dnt_de_novo_biosyn_II	PWY_7221_guanosine_rnt_de_novo_biosyn	PWY_7222_guanosine_dnt_de_novo_biosyn_II	PWY_7228_SP_of_guanosine_nt_de_novo_biosyn_I	PWY_7229_SP_of_adenosine_nt_de_novo_biosyn_I	PWY0_1296_purine_rns_deg	PWY0_1319_CDP_diacylglycerol_biosyn_II	PWY66_422_D_galactose_deg_V	VALSYN_PWY_L_valine_biosyn
CSM5MCUE_P	0.529614893652294	1.31130273266442	2.52103135259649	0.83907264229478	0.387216710462809	0.513801710620796	0.433373678245656	0.237634497386171	0.874665921753967	0.462737999171228	0.784032395458533	0.674524439352328	0.665505731435944	0	0	0.401561250791499	0.665505731435944	21.5075504891698	0.207163941453855	0.352966201198167	4.01234979973298	0.51374438899902	0.443627519987573	0.0924898525731351	6.42078459152611	0.594781371265254	1.19376558194463	2.7600070323225	0	1.3680264705559	0	0.997857850325929	0.654915889580489	0.0345783801992714	0.874665921753967	21.5075504891698	0.594781371265254
CSM5MCUG_P	0.658445003055561	0.786136147783809	1.00081458122966	0.844344781570928	0.505250061775574	1.12296921005883	1.0945897034978	0.832680786536406	0.592114901203166	0.711687933566257	0.810574501449321	0.655731529675917	0.650114549398413	1.02488931206856	0.912256528153246	0.526546036568824	0.650114549398413	0.570338080830623	0.495736190516868	0.493830076920391	0.705494466640738	0.657672363886632	0.458834229584238	0.377927245409865	0.915716880313758	1.52185776487663	1.62667382334523	1.93371214182822	0.747294812893528	1.59764781270888	0.747294812893528	2.1995901313523	1.14693073145516	0.475235466060409	0.592114901203166	0.614728339010086	1.52185776487663
CSM5MCUK_P	0.177008066330302	2.03183657860352	3.09676032670288	0.213505627015986	0.412391484688095	0.835440252004897	2.57844270774473	0.239847353853896	0.244420507509063	0.771248681843558	0.229154768205373	1.41061485889072	1.36802685514752	0.224946738482388	0.180520957607572	0.21489583399922	1.36802685514752	0.314539266720841	0.467525193088058	0.404213755624379	1.7362609744022	0.662948577108182	0.688219524763066	0.116004339739616	0.423500924629893	0.182545317626809	2.10016858039395	5.73982663135083	0.128738659911296	3.28392511739634	0.128738659911296	2.94369762814465	0.838603621241376	0.672770794579748	0.244420507509063	1.1931209822111	0.54419880587381
CSM5MCUQ_P	0.851855190025537	1.41111172387713	1.09436060190918	0.95438026940595	0.81623230623471	0.968360438333217	1.63842992380513	1.00911327934991	1.20647376164787	0.972760356373079	1.46343494148666	1.22430898664603	1.18666894986043	0.631261926590436	0.511143955812826	0.175294785839071	1.18666894986043	1.20026996024761	0.93228405221091	0.829276318092398	1.15440564264814	1.14146824697022	0.11857432261332	0.0400613077761158	1.38519035860085	0.777305735315912	1.6646244328627	2.00145619956265	0.412976514464268	1.66598591453734	0.412976514464268	2.37802451395436	0.63962713687099	0.798797836263558	1.20647376164787	2.1984553922829	0.777305735315912
CSM5MCUW_P	1.90826723308221	2.22555512271134	0.93179396925965	1.4799794488242	0.896806299429912	1.74609732086351	2.56948497554854	1.11947816865355	1.89147331287464	1.82008476236266	1.97802596215232	0.951139400449589	0.896084268039225	1.23802824165874	1.11711515068836	0.719860504035716	0.896084268039225	0.0604745187681377	0.756073013814772	1.05280516624971	0.141186870681604	5.05159696671331	0.813324934258922	0.336787837288001	0.255853417375478	0.524782135600728	4.02731083505514	5.30530287003737	0.883419861431871	2.02405317720453	0.883419861431871	2.90714667284792	1.43637422398563	0.477597319230379	1.89147331287464	0.0634205005065694	0.401026490385078
CSM5MCUY_P	1.62177892385639	2.63951941669231	1.01160419052635	1.39049655020552	1.41050094042226	1.82368035853046	4.36098713803767	1.28537705023516	0.535361530494531	1.24666555272702	3.63099058578264	4.27633031386814	4.1810259040387	1.15121550526434	0.936676440637202	0.0701951230159514	4.1810259040387	0.375988065234344	1.08980454192712	1.45139770425388	1.00330785818016	2.7220962429908	1.13612556862424	1.65954754747137	0.642214203885689	1.26026412197421	1.40768166699876	3.50691020423219	0.724774789181352	4.3523773466429	0.724774789181352	4.65901788277975	1.25589831115146	0.65414232424519	0.535361530494531	0.378200765470461	1.26026412197421
CSM5MCVV_P	0.675375051521944	0.841080875464042	4.59237988756983	0.674714283956844	0.437375559861504	0.902135880783366	0.691656717697732	0.49809354502544	1.19648963026875	0.811733021077283	0.765156371242536	0.908126434134993	1.06026802177216	0.581513722748472	0.533111724137931	0.550914010064812	1.06026802177216	2.03546062167821	0.46489769506165	0.47148097710998	2.36596594633373	1.42191906234894	0.306976695437085	0.305765127291601	1.61723576074952	0.840795850692968	1.9569164780174	1.83965822362447	0.38542138626208	1.87835030562091	0.38542138626208	1.31665827636045	0.728068702622366	2.49102882302769	1.19648963026875	2.03546062167821	0.840795850692968
CSM5MCWI_P	0	0	14.1232805971551	0	0	1.15380607863403	0	0	5.30082259180483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.0863312065015	0	0	5.56010417142596	0	0	0	0	0	0	5.30082259180483	0	2.24256064486967
CSM5MCWM_P	0.321879138948726	0.754399715394279	2.38210628539207	0.313299010497765	0.569506884842247	0.868881074908571	0.873825926792783	0.372689969037938	0.671659857769708	0.734665772306085	1.27863959092452	1.11952492528904	1.20512035093144	0.594862029375668	0.506452310805393	0.188090012838214	1.20512035093144	0.391266091058278	0.611357259698194	0.629247744649864	0.332353082158949	0.723563519409911	0.180312788324751	0.391415533795988	0.775615307320735	0.41886768822288	1.9791357141547	1.86542651248534	0.383471658788939	1.79347140881731	0.383471658788939	2.40659469179209	0.701956973696104	1.79725598284166	0.671659857769708	0.391266091058278	0.529047688618668
CSM6J2H9_P	1.44182901120114	1.45336982600314	0.788327884387586	1.29923957870207	1.10911479512043	1.33235054834196	2.89493359319215	1.23563434773577	1.72451622733506	0.681413971067535	1.71013579821234	1.21133638432235	1.13927065651864	0.50199584026494	0.40296318337787	0.906223777126554	1.13927065651864	0	0.523029020937384	1.22112753826396	0	1.87109826470932	0.539875539958811	0.411842404057225	0.417121825417158	0.533802173034807	2.19871549599229	2.24902896095746	0.329520184097899	2.0351507223225	0.329520184097899	2.09639188104007	0.516224686136671	0.797734791915766	1.72451622733506	0	0.533802173034807
ESM5GEYU_P	0.0843278540869174	0.742448359659781	0.888047580056605	0.677466139002654	0.636175306554544	1.1615297660925	1.18524380203092	0.770224500954902	0.64317455005206	0.772784340902864	0.833308376898588	1.07336165886924	1.22621213354422	1.05993990349323	0.97693818998316	0.502478458405139	1.22621213354422	0.669426443653133	0.571701606316363	0.637888563480354	0.72471237972114	0.456966387564707	0.850257179119876	0.208547074627443	1.21783895842549	0.880075443041127	1.97059053980884	2.17801324632128	0.757741007127778	2.03440162156799	0.757741007127778	1.754533290269	1.18651475919213	1.23698506920348	0.64317455005206	0.780283942467715	0.880075443041127
ESM5GEZ3_P	0.74223614961231	0.560160421947709	1.79514497102636	0.930924841196379	0.462334254529213	0.838363372665058	0.630141690527266	0.69755497587414	1.08169395772992	0.854472760567679	0.652005536598545	1.10031640136371	1.30175231483521	0.717550287068978	0.607072079863599	0.862038194946302	1.30175231483521	0.142245741642598	0.465083365509495	0.665923184699769	0.124200596875708	0.770591496761511	0.512532018908327	0.221082754512051	1.12302464529271	0.897147532872828	1.95869998770115	1.90262043475018	0.480866185817364	1.38234286064019	0.480866185817364	1.6729533211002	0.728900360258514	0.734702397450111	1.08169395772992	1.19126841518558	0.897147532872828
ESM5ME9D_P	0.53453225320446	0.582773262236705	1.73795809417904	0.57903712364428	0.510329133596048	0.670161311406834	0.620234668870398	0.596081199430088	0.84463997416855	0.683446191487065	0.592762588581986	0.967675896993858	1.04477005718077	0.15269988601205	0.127730434382054	0.39895850090863	1.04477005718077	1.3869546563413	0.594978537995298	0.54287788158616	0.704974168709587	0.756267937975537	0.240110959093248	0.248235603866551	2.57460452598045	1.66320590163206	2.21589312452741	1.52367944985564	0.0840861036810597	1.03263017739114	0.0840861036810597	1.29245048543689	0.24580586091475	0.894706552234775	0.84463997416855	1.9524579468414	1.66320590163206
ESM5ME9G_P	0.291325180075848	0.2310157705123	1.61430637661745	0.172523875804473	0.316994148774695	0.323000697047908	0.253626653180697	0.269256271699689	0.41234422298227	0.561334482809876	0.0472318839757375	0.881118444778402	0.853299480588898	0.737025016680533	0.757550953589261	0.549311334379513	0.853299480588898	0.600845845701605	0.328926502916335	0.345662334634885	0.139253456429922	0	0.283390445598269	0.0986828529901271	1.22946152528408	0.341853659595954	1.83514778543128	1.68907940087994	0.584228424991748	1.0650677326227	0.584228424991748	1.17853524445317	0.955261460607263	2.60009649975728	0.41234422298227	1.18255209083835	0.341853659595954
ESM5ME9H_P	0.689432059710345	1.54573841704403	1.45874595381852	1.02603537842957	0.468290153128938	1.05334735066348	2.49603031135664	0.715873165667909	1.82616636579036	0.883340795680923	1.83104793196321	0.528534478900971	0.515665363782465	0.226305851288389	0.179106260714776	0.650510584376863	0.515665363782465	0	0.356548879654727	0.423332264679989	0	1.21843188320391	0.327699719927263	0.179546875574681	0.612082917162955	0.290715223097113	1.55774209362932	2.46516785466294	0.12023205023205	2.54523484291268	0.12023205023205	2.40285245303666	0.261338104440528	0.331247331640564	1.82616636579036	0.123333691794817	0.312766062632582
ESM5MEA7_P	1.15429016141201	1.49144823921002	2.39789536184097	2.8208122329853	1.07220107533739	3.47169640364582	6.37940486759312	0.902494175853208	0.945511200665048	0.481664207730894	2.76084564309161	0.652557590278517	0.572130559248355	0.814779330366471	0.64554143001958	0.993439863363805	0.572130559248355	0	0.667318053917953	1.01107289043921	0	0.0737244075078353	1.33092728945899	5.07857002912074	0.505073776051877	1.40671093957136	1.13111252850903	8.86675005956636	0.470238526159112	10.3695411585028	0.470238526159112	11.7790525131208	0.889354045701776	0.0894762231954388	0.945511200665048	0.0538033241690059	1.40671093957136
ESM5MEBA_P	0	0	7.58327222062995	0	0	0	0	1.15403097482582	1.12297734627832	0.172103856491408	0.962939576452302	0.647944786817162	1.60677653352096	0	0	0	1.60677653352096	0.648912198572888	0	0	3.43701925726971	0	0	0	2.99876018041513	1.49274511645379	1.07013541568368	13.2837212133664	0	5.63764202947463	0	0.31798222606227	0	0.653081086091215	1.12297734627832	6.23094928251395	1.49274511645379
ESM5MEBP_P	0.493061420712487	0.50347671720991	1.30544007353709	0.71721651193634	0.560947383939101	0.787183467906673	0.793042426141606	0.754587031088365	0.755804811194864	0.763985176084623	0.287338197990232	1.00334584293262	1.090285875826	0.692067993373387	0.622652715606688	0.769085823173159	1.090285875826	2.0166148679501	0.57060972700317	0.691948148325473	0.680271865668618	0.751811257501672	0.269137557862142	0.225347491442728	1.13691840074819	1.22217190163136	1.88008653430566	2.58030606603592	0.495899171859986	0.994049602513448	0.495899171859986	1.41645646106481	0.764475346806944	1.05456504076174	0.755804811194864	2.01370763768923	1.22217190163136
ESM5MEDZ_P	0.605193148275368	0.504917540181691	1.1261502600588	0.991434914349143	0.651548242145825	1.16922423187373	1.02661311711439	1.0974000366192	0.575022279201388	0.58825362120798	0.536013572021843	0.865267621664983	0.949869686685542	0.438916707257672	0.369615849969752	0.459323112410269	0.949869686685542	1.33862120978386	0.608805482340538	0.626940786615864	0.846724459402946	0.405475813411763	0.636439984029127	0.318871018179667	0.861556632161772	1.44044863997933	1.8257471429746	2.19277235180502	0.25975407332163	2.36772788070612	0.25975407332163	2.52822086454907	0.733001741215425	0.208614335055663	0.575022279201388	1.76210555184176	1.44044863997933
ESM5MEE2_P	0.675922770134118	0.574694313540685	2.69834385958385	0.76012321291057	0.572385474220779	0.884889927332747	1.02987525338022	0.676911184561254	0.743657732307432	0.872443303380402	0.894830241171453	1.44007509832378	1.50793763708578	0.29506622266585	0.253151396118612	0.423597636589102	1.50793763708578	1.06330928710482	0.573886368395337	0.53777346024503	1.18717929080187	1.54444300038989	0.291100696691188	0.32570982565965	1.44517828173469	0.617389230443078	1.80086708948882	2.14084373630971	0.17223383242739	1.81493089362977	0.17223383242739	1.69267377330618	1.82744335685183	1.59000489058166	0.743657732307432	1.06330928710482	0.617389230443078
ESM5MEE6_P	0.436299893268871	0.483984913710998	1.52627444620694	0.540207522697795	0.521690364413696	0.755460360109165	0.695162716574838	0.651891151135474	0.853859997231323	0.613690857640714	0.802941613198184	0.875011112493999	0.941614056153319	0.43447512161462	0.368378219099915	0.627001921622765	0.941614056153319	1.3809011227816	0.485153092467851	0.501740578067441	1.07434103287208	1.76039613716989	0.0713655494933749	0.178566674373472	0.962727882182479	0.792052371384295	1.89254056930735	1.73698868660717	0.280686143192114	1.11526924251072	0.280686143192114	1.69159506188039	0.674754161889845	1.30004466481833	0.853859997231323	1.3809011227816	0.792052371384295
ESM5MEEJ_P	0.678786867128681	1.11045499584907	1.05368035607602	0.730917265129288	0.589582839459505	0.745639364852634	1.08956208383383	0.612266782334195	1.30345516598609	0.856488670478696	1.61694206819234	1.13573215147659	1.15192748128332	0.563972928067886	0.499890469353621	0.486502848572085	1.15192748128332	0.250283077186733	0.564299343360573	0.59139450620916	0.304094572542571	1.61709004001376	0.22485996944788	0.470522371447652	0.747329506637126	0.52215025487935	1.72670232938166	1.62722626429707	0.381914431943304	1.22197659145283	0.381914431943304	1.4890314733697	0.661450111412108	1.61537852108177	1.30345516598609	0.250283077186733	0.457851146148789
HSM5FZBP_P	0.617699538223266	0.565073523563069	2.48462260519224	0.594054554403802	0.622367265083461	0.606007953975057	0.424506690859605	0.444422128678173	0.983384158960786	0.519010044461689	0.530804367292952	1.54430373375479	2.13629725024102	0.330633806560579	0.32905434422208	0.547331647532534	2.13629725024102	4.73433439367395	0.578881305637982	0.623685523394015	1.61194657959316	2.50397043146564	0.184856931164661	0.282854730383993	3.85137313215552	1.44153897911123	0.770163555490068	1.60116075572131	0.293398399762194	1.39853025508145	0.293398399762194	0.395656496426231	0.361344089210511	2.10164437607964	0.983384158960786	4.73433439367395	1.44153897911123
HSM5FZBQ_P	1.06903833020653	0.528886541021219	5.11976580471466	1.09047924505843	0.657784091606929	1.11855409960167	0.939286729184427	0.554266439660223	0.665915962080451	0.960673941995382	0.838719721469362	1.04985911616775	1.15898619846135	0.643213174782584	0.538594186868221	0.718848417816437	1.15898619846135	1.39905607237945	0.632418922156814	0.680720052367445	1.31667610240926	0.50086583027738	0.918853190539938	0.557044083354925	0.705095657477125	1.10308478898046	1.68718108982669	2.76665742304687	0.41656052617842	2.21325687186257	0.41656052617842	4.03316230545579	0.733593951540889	1.37661987795797	0.665915962080451	1.39905607237945	1.10308478898046
HSM5FZC2_P	0.601472760290557	1.01942741097423	3.03103429280881	0.465036750605505	0.438232403971665	0.380567253255989	1.0832811521603	0.248620757589326	1.36282149621264	0.369177818931479	0.483764146090535	1.27811631474797	1.24920605576427	0.261454295742408	0.216080869759476	0.199454114949744	1.24920605576427	0.351008757733966	0.416291175742136	0.524108846958251	0.399145751404346	2.33067063540275	0.015736278780336	0.0181380617795804	3.05674156062878	0.427574375750366	2.96198939713179	1.32816835464873	0.173198475892617	1.23669582677792	0.173198475892617	2.44312578470776	0.575951748680292	2.7281545960722	1.36282149621264	0.351008757733966	0.427574375750366
HSM5MD4A_P	0.614313011576036	1.44001961368728	0.670330841205175	0.849933841363449	0.846085766105124	1.15289754860077	1.33894758836047	0.381597294076511	0.809195719710045	0.670184221314021	2.44426527460814	1.17614365535351	1.22543223838654	0.836376859139432	0.769618278941007	0.443116430658575	1.22543223838654	0.330268436701704	0.846085766105124	0.861649126124619	0.741382123154823	0.317716187362381	1.56351505253097	1.06396125856688	0.569705789510291	0.816189104845919	1.31437357801835	1.78057899281686	0.650553867306205	1.16986843037371	0.650553867306205	1.25387299191931	0.84172475584625	0.200671624322524	0.809195719710045	0.330268436701704	0.816189104845919
HSM5MD4B_P	0.456865292200288	1.41136705320815	6.65669901069319	0.312233007910191	0.410007888727424	0.294722139958539	0	0.120327939452424	0.800855528783537	0.302044384570737	0.210838136634225	0.243851868439004	0.212968014655329	0	0	6.80067646092316	0.212968014655329	0.281364937524952	0.301345464193706	0.3361442881911	0.105428560358772	1.98008168215974	0	0	0.794764274525569	0.734802782623084	1.68716815980463	3.73139008125294	0	2.80192362216746	0	4.20321946346932	0	1.92212477363917	0.800855528783537	0.281364937524952	1.46804740663114
HSM5MD4U_P	0.934150519357057	1.89219793223179	1.62229814198055	0.488125264835852	0.497192628283481	1.033093969694	1.59833318027367	0.74023540620472	1.78120712016691	1.15174582857913	1.08647028030267	0.577262090184374	0.548496126714848	1.39064688215913	1.24207417004407	0.960318395300253	0.548496126714848	0.635747610755918	1.10594813581143	0.457566842708444	0.544698950457135	2.67550236236582	0.101821025824439	0.0459687228875742	1.37310793726723	1.09304342026279	2.13006055699349	2.33287793127623	1.23058703803541	1.24282626667065	1.23058703803541	1.59297931889733	1.15512498042499	1.04963198311068	1.78120712016691	0.714340781306076	1.09304342026279
HSM5MD57_P	1.10217375974049	1.75588788001194	2.0969368889338	0.943145856369113	1.1623058942118	1.0761646897026	2.03722816518329	0.999224358587643	1.46114705993003	1.19461491127409	2.03758310760896	0.738436438850115	0.67386771039219	0.916308378965835	0.82333235118356	0.376813460927933	0.67386771039219	0.0253147171721432	1.14363848930006	1.29111734702882	0.0242098440617324	2.23256104235278	0.466066296394252	0.419146679108912	0.700229454023733	1.08441005627839	1.65931388595969	2.45490640633019	0.631361258802029	1.68925982524196	0.631361258802029	2.42332080034994	1.08128582565231	1.72035054899303	1.46114705993003	0.141646770995908	1.08441005627839
HSM5MD59_P	0.633194381119868	0.715701530330578	0.916600000237036	0.584736391933478	0.558906310242899	0.569957412732501	0.646370249980652	0.287263452247463	1.39126516958822	0.429233415826643	1.00007941206197	0.521058292443572	0.509817319874126	1.8701415769659	1.66152766554672	0.554559694083906	0.509817319874126	0.826360440382873	0.570788973304407	0.585994943282766	0.102968440324573	1.09805392085588	0.332967224041499	0.364701984011929	0.59847971738336	0.315204997643705	4.36133879781421	1.37882608888692	1.7720701865932	1.22400072994128	1.7720701865932	2.48823168786098	1.70916039039701	1.21470479814985	1.39126516958822	0.826360440382873	0.257709681497914
HSM5MD5K_P	0.110165746725165	0.0906149281021445	20.2845512370288	0.272912561184922	0	0.251492177783332	2.54978315201411	0.0808330311437944	0	0.108207807998513	0	0	0	2.29933938375912	8.92398471413583	0	0	0	0	0	0	0	0	0	0	0	2.95246555618668	1.82605686223908	12.4060925075596	0.445020813549156	12.4060925075596	1.4466217951783	7.77684874969653	0	0	0	0
