feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	GGB1680_SGB2312	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	Dysgonomonas_mossii	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
HSM5MD6K	0	0.208965044074575	6.34159098827838e-05	0	0.222379733226957	0	0.053472853852501	0	0.0493348881438525	0	0	0	0.0264305718894341	0	0	0	0.183950829807009	0.0383960057701236	0	0	0	1.81040525766509e-05	0	0.00110424375544673	0	0	0.000402841032762748	0	0	0	0.021880144137225	0	0	0.00402427225846711	0.00199630801469511	0	0	0.00148173911460217	0.0212765032984549	0.00724824194131722	0.000384633528457087	0.00443911369179495	0	0.00895364369403779	0.00516813802612446	0	0.0039879607015848	0	0.00410165415176617	0	0	0	0.00746052488924458	0	0.00541166339621267	0.0647880936163662	0	0.000638710974904265	0	0.00420014019778315	0	0	0	0.00430669547866287	0	0	0	0	0	0.00250001448324206	0	0	0	0	0	0.000146073841361325	0	0	0.00850518044878188	0.0015467068004201	0.00328366133048855	0	0	0.0035724985578829	0.00263232924464513	0.00228162788330314	0	0	0	0	0.0013505623222182	0	0	0	0	0	0	0.000884512283030688	0	0.00246639267131399	0.00775153460294813	0.00160639844805854	0	0	0	0.000966652955864181	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246422018500478	0	0	0	0	0	0	0	0	0	0	4.00358191266514e-05	0	0.000482809219287044	0	0	0	0.00216876204695384	0.000477119374191524	0	0	0	0	0	0	0.000823993021560167	0
HSM5MD6M	0	0.153730194309636	0	0	0.351656780115414	0	0.048998800229311	0	0.117506774914795	0	0	0	0.0128269838748562	0	0	0	0.153107228699031	0.0205592761706029	0	0	0	8.50643868873437e-05	0	0.000218607411325416	0	0	0.000558562597310029	0	0	0	0.00623207499856883	0	0	0.00074552283152333	0.00450176055060444	0	0	0.000409095197127645	0.00282163812239113	0.00283635305187638	0.00175440258595736	0.0112122723318205	0	0.00359497821787288	0.00310222965449346	0	0.00018091300291799	0	0.00608422019339852	0	0	0	0.0047094829455983	0.000840363575671424	0.000892672126375846	0.0617312457215839	0	0	0.000685655241699772	6.37982901655078e-05	0	0	0	0.00190840540961123	0	0	0	0	0	0.000763765312597511	0	0	0	0	0	0.00183402446467893	0	0	0.00146403469659428	0.000945585400209798	0.00123454226893731	0	0	0	0.00166943898625827	0.000591419220681208	0	0	0	0	8.30486431222409e-05	0	0	0	0	0	0	0	0	9.08092566178872e-05	0.00301545188540577	0.000329977254347354	0	0	0	0.000205807438417012	0	0	0.007292759367766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00677672896389965	0	0.000147250082040771	0	0	0	0	0	0	0	0	0	0	0	0	0
HSM5MD6O_P	0.115641774481062	0.0294328827894013	0.120129266779077	0	0.116155775870884	0	0.0230476937439692	0	0.00404943092201021	0.0452610518334792	0.016471750616209	0.129422978443684	0	0.0015472275566622	0	0	0	0.0519518090297498	0	0	0	5.90644551916745e-05	0	0.00545191038355131	0	0	0.0080381901927691	0	0	0	0.00175676574293743	0	0	0.000925744930351154	0.00904007603644558	0.00505292396174632	0	0.000505463160755968	0.000481556119368862	0.000384119858253343	0.00122307620138408	0.00422983867970451	0	0	0	0	4.62068867145737e-06	0	0.000786019322916426	0	0	0	0.000264182852302901	0	0.00252058567028011	0	0	3.91754039536615e-05	0	0	0	0	0	0	0	0.00415319551761055	0	0	0	0	0	0	0	0	0	0.000335100378434402	0	0	0	0	0.000485674559271683	0	0	0.000333995431143401	0.000473821488331856	0	0	0	0	0	0	0	0.0067088381519415	0	0	0	0	0	0.000473218789809492	0	0	0.000244293801064888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106577188704706	0	0	0	0	0	0	0.291678260242409	0	0	0	0.000975467558446187	0	0	0	0	0	3.62623610955691e-05	0	0	0	0	0	0	0	0.000120338804965351	0
HSM5MD6Q	0.129934136181813	0.0625519969474763	0.0805476747107616	0	0.116627193441472	0	0.0434762690309337	0	0.0097554723287669	0.0683578391748413	0.0428908897886649	0.0173474847831939	0	0.0183133096303946	0	0	0	0.0842525653863523	0	0	0.00170523518400048	0	0	0.0032058421459209	0	0	0.00295458719463055	0	0.000276400807436494	0	0.00726501451944131	0	0	0.000989545432148335	0.0232817032235155	0.00803710428872248	0	0.00213760138259451	0.000324961833273403	0.0013158307315347	0.0079742905508999	0.002744054277585	0	0	0	0	0.00119264657794421	0	0.000736254379145757	0	0	0	0.00192024752481295	0	0.0053170760113419	0	0	0.000413735867927041	0	0.000728109972296799	0	0	0	0	0	0.00742790265642046	0	0	0	0.00107923571257248	0	0	0	0	0	0.00113940251816915	0	0	0.00237083683373153	0.00156016293700342	0.0034202436562197	0	0	0.00257251270832884	0.00163814563258219	0.000542824716483017	0	0.000242906934270157	0	0	0	0	0.000517475250165636	0	0	0	0	0.000247488163122695	0.000218677323894508	4.68303393815047e-05	0	0.000283527163429332	0	0	3.92967630462198e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106945224384517	0	0	0.00155212033524007	0	0	0	0.204115124448573	0	0	0	0.00890336376219472	0	0	0	0	0	4.57104834397729e-05	0.000163397162407209	0	0	0	0	0.00355371012345699	0	0.00104950862757378	0
HSM5MD6S_P	0.105125951169526	0.16317981952831	0.0636220891141597	0	0.0650998566376601	4.8083761103712e-05	0.0321009613519699	0	0.0184122418831379	0.0406036047466349	0.0133318288638333	0.0102845710120379	4.58614023972378e-05	0.0170617549037355	0	0	0	0.0246869706745626	0	0	0.000395781882362068	3.17191197196753e-05	0	0.00463068843015813	0	0	0.00195486753125848	0	7.18225927410491e-05	0	0.000703073481684531	0	0	0.000779946889667567	0.0113381710715163	0.000428915230349499	0	0.00199224356404918	0.000741964759047828	0.001549893165156	0.00020667935970209	0.00128290707146459	0	0	0	0	0.000281734474198011	0	0.00527739481374209	0	0	0	0.000837829232340733	0	0.00278006972549425	0	0	0.000342647306016369	0	0.000314362740661244	0	0	0	0	0	0.000811463976777563	0	0	0	0.00125330929414655	0	0	0	0	0	0.000182233413930875	0	0	0.000346586941905118	0.000835808906243938	0.00213427248865385	0	0.000192840125939047	0.000930360167573927	0.000224862294573242	0.0002178921695393	0	0.000386387366011972	0	0	0	0	0.00165353589392156	0	0	0	0	0.000140008598507868	0	3.76790817052194e-05	0	0.00305160155290345	0	0	0	0	0	0	0	0	2.64662718680086e-05	0	0	0	0	0	0	0	0	0.000693982014248955	0	0	0.000228700914157152	0	0	0	0.394421293752182	0	0	0	0.00192133011805169	0	0	0	0	0	0.000206174278177891	0.000112128098372102	0	0	0	0	0	0	0.000444774790209337	0
HSM5MD6U_P	0.12616014658655	0.0916102281204932	0.0533016985878744	0.00302541136086835	0.0790336097266575	8.94296238144404e-05	0.0420784348111433	0.000762975355413448	0.00347563971956677	0.0700595369249885	0.0752916319540773	0.0193264501614148	0.00101093464532375	0.00742286412590705	0.000427023886847603	0	0	0.100831849513456	0.000178653898320468	0.00103105887754836	0.000311412226210334	0.00167554768200674	0	0.0174499681811247	0	0	0.00278412592348151	0	0.000127727269833713	0	0.0130192488281228	0	0	0.0026134806481892	0.00975737773861538	0.000293546836378286	1.25263078132731e-05	0.00199096421973115	0.000555777903223388	0.0159853142388594	0.000926741428873879	0.00109420378988577	1.1294211962788e-05	0	0	0.000123722958319634	0.00303311195993388	0	0	0	0	0	0.00242455928444801	8.19343740573174e-05	0.0058946545726876	0	0	0.000475794347596006	0	0.00132737792959024	0	0.000116946431141961	0	6.33502616458202e-05	0	0	0	9.44606818705917e-05	0	0.000619641538140245	0	0	0	0	5.95512994401464e-06	4.39447520006666e-05	0	0	0.00124955054170121	0.000894501587452828	0.0023456024753627	7.15642339823939e-05	0.000424046321875594	0.00205359575879752	0.000729400743487705	0.000780430046628667	0	0.00127152291770154	0	0	0	0	0.00312438972752406	0	0	0	0	0.000267159450247045	0	0.000776117711151965	6.88946929730073e-05	0.00155973067206105	0	0.000112120722394224	7.3104353795501e-05	0	0	0	0	0	0	0	0	4.82570874773635e-06	0	0	0	0	0	0.00340992794087418	0	0	0.000792751005133526	0	0	0	0.214692291248567	0	0	0	0.000223112023592171	0	0	0	0	0	0.000703116032010671	0.000350531269463263	0	0	0	0	0.00371589841041154	0	0.00227352486810927	0
HSM5MD6W	0.248318588630668	0.11467467836292	0.0131281254581415	0	0.444742687268834	1.36995180427763e-05	0.0947044615240857	0	0	0	0.0122505384217296	0.0323867852404255	3.86449091057414e-05	0	0	0	0	0	0	0	0	5.8887480542083e-05	0	0.00948824530234325	0	0	0	0	0	0	0	0	0	0.00115607574647549	0	0	0.000281249060714015	0.00253614883647131	0	0.00294406732147637	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258736867631781	0.000430716936673261	0	0	0.00212557223602511	0	0.00151972638586471	0	0	0	0	0	0.000116854844200697	0	0	0	0.00166612720554573	0	0	0	0	0	0.00591696497196813	0	0	0	0	0	0	0.00143599574946894	0.00056985905649579	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40443246883911e-05	0	0.00111559060360281	0	0	0	0.00120279723711392	0.000153250578702401	0	0	0	0	0	0.000324596789446381	0	0	0	0	0	0	0	0	0.001498972638382	0	0	0.00016930150655849	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126955682877013	0.00094792486039271	0	0	0	0	0	0	0.000191895487808144	0
HSM5MD82_P	0.102321152042842	0.231034932268602	0.00633262187030338	0.252986222181328	0.0227636561356731	3.23029154840059e-05	0.000644599468335692	0.000844877544336533	0	0.0557487883541112	0.0232242331887031	0.00882203042163537	0.0487880310820737	0	0.0359534575425588	0	0	0.0401400195922393	0	0.000802154333535105	0.00317912789839212	0.0035424835961106	0	0.0640742917038715	2.03195758689712e-05	0	0.0065947965004897	1.87565315713575e-05	0.00020423778822146	0	0.00302271926567762	0	0	0.00170924104091664	0	0.000103369329548821	0.00214845648854596	0.00340514410382699	0	0.00517826155503943	0	0.00281108306778079	0.00361386261903494	0	0	1.45884134443873e-06	0.00397398802520503	0	0	0	0	0	0.00302115622138001	0.00162837954925345	0	0	0	0.000605940172708058	0	0.00260799151204425	0	0	0	0.00295967647900722	0	0.000154116167744663	0	0	0	0.000657312228622946	0	0	0	0	0	7.14832258775109e-05	0	0	0	0.000953769630403587	0.00161452055648128	0	0.00530101263387865	0.000284369859212431	0.000117853540040036	0	0	0.00684853069146892	0	0	0.000146926163975642	0.000370441498534333	0	0	0	0.000291664065934626	0	0.00075161590124561	1.2712760287254e-05	0.00082872608659453	0.00193056811345868	0.0225008562877677	0	0.000308961756161546	0.00133702809217835	0	0	0	0.00352539431179003	0	1.87565315713457e-06	0	0	2.18826201665809e-06	0	0	0	0	0	0.00361667609877065	0	0	0	0	0	0	0	0.00216231548131813	0	0	0	0	0	0	0	0	0.00131212358636971	0	3.31365391094002e-05	0	0	0	0	0	0	0
HSM5MD8A_P	0.176447365340586	0.00173683733968303	0.0878939967987117	0	0.00644490980087465	0.0208849157916646	0.0500496078886859	0.0148820458996709	0.0462948877630204	0.00115871114204618	0.0612458854743548	0.0186952414377083	2.38391534898317e-05	0.0322324597548587	0.00947216158798267	0.0031664382348379	0	0.0314055725250656	0.039662899403369	0	0.0077452661374232	0.0344623292734435	0	0.00576811302623729	0	0	0.000364215228429868	0	0	0	0.00222388300470401	0	0	0.00176719751722165	1.61422070715905e-05	0.00157562907303429	0.000343155527813289	0.00293531603822346	0.00132783015918033	0.000473469106755469	0.00019498930926213	6.49964364207101e-05	0	0	0	0.0174128446428023	0.00216391096386187	0	0.0355199110917167	0	0	0	5.30234086589995e-05	0.00930485990541949	0	0	0	0.0964595222398456	0	7.9107504854154e-05	0	0	0	0.00408419219317967	0	0.00352167369244648	0	0	0	0.000618107558198268	0	0	0.00124198782621022	0	0.00110002192560709	0.0644130720234278	0	0	0.0111107559587995	1.52869908028972e-05	0	0.00393303271768808	0.00338355626505247	0.00505742830695294	0.000586250752189432	2.84359409340597e-05	0	0	0	0	0	0.0170229729263117	0	0	0	0.000339200152570581	0	0.000433808452294806	0.00195245874142739	0.00127737239932741	0.00455659227959927	0.0104781097240335	0	0	0.0234398743943866	0	0	0	0	0	0.0051806863516784	0	0	3.36741405798076e-05	0	0	0	0	0	3.91261442927289e-05	0	0	0	0	0	0	0	0.00915434184212943	0	0	0	0	0.0015972232838188	0	0	0	0.00039585823037153	0.0025638314715097	0	0	0	0	0	0	0.000487580175188913	0
HSM5MD8B_P	0.0396353558088605	0.0733687315462308	0.0293605634963683	0.557367208830585	0.00639754950178726	3.7464299644453e-06	0.000501189075243715	6.94130218412691e-05	0	0.0274188720997949	0.015157535298655	0.00810019785312912	0.0262893234655143	0.00295739018693437	0.0125747881081653	0	0	0.0104919811829311	0	0.0188930381757051	0.000711925760743823	0.00591155428139935	0	0.0657222679887957	0	0	0.00315584690755101	0	0.0276086912179935	0	0.00278068357361131	0	0	0.00104036278762696	0	0.000116035261398825	0.000174833398340831	0.00515363068609205	0	0.000304709637108305	0	0.00412856582081991	0.00322817381936463	0	0	0	0.00040555104365132	0	0	0	0	0	0.00550048766030037	0.000316261129498681	0	0	0	0.000100112934049927	0	0.000832227789602157	0	0	0	0.0106433993939941	0	0	0	0	0	0.00112611440681317	0	0	0	0	0	0.00181108668531279	0	0	0	0.00110186667954329	0.00115806312900998	0	0.00168683009149198	0.00373248491957872	0.00030231608463102	0	0	0.00312306564536211	0	9.47014241012723e-06	1.2279964883463e-05	0.00274009724899648	0	0	0	0	0	0.00038733923132415	0.000238522707736419	8.30458642118947e-05	0.0025144789111376	0.0038732882457425	0	6.13998244173149e-05	0.00101715573534719	0	0	0	0.000245807432667286	0	0.000659579808740587	0	0	0	0	0	0	0	0	0.00251583178862476	0	0	0	0	0	0	0	0.000153291426045264	0	0	0.0012018755460942	0	0	0	0	0	0.000685596683493687	0	0	0	0	0	0.00313690662273076	0	0	0
HSM5MD8D_P	0.0350632569934997	0.163271676168221	0.0234545085333219	0.643058803585464	0.00106052653937536	0	0.000176252279981415	0	0	0.0145115381471195	0.00883792201876048	0.006674387621245	0.0121467447358817	0.00633222721218706	0.00571388801683345	0	0	0.00563244038203862	0	0.00717562701120924	0	0.00271056925168002	0	0.0167598343248654	0	0	0.00108021055468953	0	0.0119887704701206	0	0.00225683261295863	0	0	7.019962604388e-05	0	0	0	0.00195685223671675	0	9.32982154431544e-05	0	0.0127722143653542	0.00139706294405783	0	0	0	0.000482358803846577	0	0	0	0	0	0.00029043965453348	0	0	0	0	0	0	0.000101834650655929	0	0	0	0.00552066329507604	0	0	0	0	0	0	0	0	0	0	0	0.000701694974490119	0	0	0	0.000368874429841448	0.000545829710369799	0	8.2251063991327e-05	0.000581381452314769	0	0	0	0	0	0	0	0.000232793609684856	0	0	0	0	0	0.000345976697741298	0.000245246762230552	0	0.001514664892695	0.00123969125019408	0	0	0	0	0	0	0.000170628275605941	0	3.9970602525699e-05	0	0	0	0	0	0	0	0	0.000130456815781116	0	0	0	0	0	0	0	0	0	0	0.00301446634525482	0	0	0	0	0	5.35284702165781e-05	0	0	0	0	0	0.000141604395882505	0	0	0
HSM5MD8H_P	0	0.160651858707454	0	0	0.130943235267429	0	0.0784219150441711	0	0.201091596272964	0	0.0159127699858079	0	0.00959507418471345	0	0	0	0.15839620045589	0.00314905808267365	0	0.00133394163542171	0	8.44240208024149e-05	0	0.00235239849485235	0	0	0.00132836249190235	0	0	0	0.0044900525976387	0	0	3.40011954104485e-05	0.0271312696677968	0	0	0.000279062442826936	0.00908231931522646	0.00797764889839285	0.021348434776549	0.00136088995128881	0	0.00869872688155563	0.0278450842376985	0	0.0163548907930026	0	0.00263725061491636	0	0	0	0.00737404872971324	0.00243966472084387	0.00141278651270476	0.00147847303263083	0	0.00454310709450206	0	0.0310437230108932	0	0	0	0.00196638492342783	0	0.000932559102604239	0	0	0	0.0117240964050736	0	0	0	0	0	0.00224492103196049	0	0	0.00112088151309741	0.0011941472468611	0.00121993762728079	0	0.000152321144764458	0.00182027452333587	0.00702582596061799	0.000955086210399398	0	0	0	0	0.000114109274999773	0	0.00371307791242345	0	0	0	0	0.000420330567411527	0.000344959496470717	0.00778101040605007	0.000514228605510973	0.00203291357822475	0	0	0	0.00119656838461479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088431530119059	0	0	0	0	0	0	0	0.00196459538682728	0	0.00029201026646621	0	0	0	0	0	0	0	0	0	0	0	0.00363433830199925	0
HSM5MD8L_P	0.021859771536032	0.104118924234639	0.0174758538696792	0.690444462920071	0.00122820469488458	0	0.000324217086109745	2.15139399775147e-05	0	0.0163372235697477	0.00717640696894825	0.0058678768626523	0.0146225424470538	0.0506572860526635	0.00613187502331096	0	0	0.00407367458798543	0	0.00224830726008011	0	0.00403949356185293	0	0.00916875866275381	0	0	0.00121734719246602	0	0.0194355325237993	0	0.00142967168420673	0	0	4.12182962186029e-06	0	0	0	0.00128591030959062	0	0.000401526524627077	0	0.00471306084152279	0.00164561534342029	0	0	0	5.72029525570368e-05	0	0	0	0	0	0.00067839283630033	0.000465264085121209	0	0	0	0.000144364569194913	0	2.05086156794989e-05	0	0	0	0.00237879835396242	0	0	0	0	0	0.000178545595327413	0	0	0	0	0	0.000481550338749048	0	0	0	0.000110887270071023	0.000667635866311572	0	0	0.000762337415184559	8.73626814974781e-05	0	0	0.000184678073545302	0	0	0	0.000743135721092478	0	0	0	0	0	0.000212726621459913	4.99646176113307e-05	0	0.000450184220650989	0.000938872361915943	0	0	0	0	0	0	0.000560669361002807	0	0	0	0	0	0	0	0	0	0	0.000727553194473249	0	0	0	0	0	0	0	6.23301064769033e-06	0	0	0.000522366505248446	0	0	0	0	0	4.2424685376221e-05	0	0	0	0	0	0.00359916151932248	0	0	0
HSM5MD8N_P	0.0950761211360318	0.0706887813269757	0.159390429951374	0.154752201451728	0.00489128596218917	2.74929149531708e-05	0.00169219402557495	0.000184069664798	0	0.0779794117926618	0.029053878856814	0.0193450983249865	0.0837164370531316	0.00746785245278195	0.0599732899687961	0	0	0.0395454409337207	0	0.0591115046197807	0	0.0205551953995053	0	0.0207419223720683	4.11882703573534e-05	0	0.005859465825949	1.32865388249425e-06	0.0284983993297861	0	0.0108201484024624	0	0	0.001288487653586	0	0	3.10700600214274e-05	0.00503518939807789	0	0.00261223573713053	0	0.00654913939510886	0.00662456605397667	0	0	2.73907108083639e-05	0.000554457485579761	0	0	0	0	0	0.00203427129824508	0.00024375688536548	0	0	0	0.000562429408874733	0	0.000520730117793343	0	0	0	0.00232984568502788	0	0	0	0	0	0.000238544473980306	0	0	0	0	0	0.000380199418683265	0	0	0	0.00034095302707725	0.000139815270096426	0	4.49698237152237e-05	0.00317476735015007	7.35869842612763e-05	0	0	0.000310087375345436	0	0	0	0.00124086052210579	0	0	0	0	0	0.00037468039486367	0	0.000214526499950584	0.000951111771577007	0.00715561879039556	0	0	0.000148707030694664	0	0	0	0.000635198759977552	0	2.00320123822358e-05	0	0	9.70939375669605e-06	0	0	0	0	0	0.000902769211083141	0	0	0	0	0	0	0	8.39096028868173e-05	0	0	0.001073654541201	0	0	0	0	0	0.0005326880027358	0	0	0	0	0	0.00412690116317515	0	0	0
HSM5MD8P_P	0.087454536883086	0.0692777336447118	0.00273409453071529	0.622631628307086	0.00725530180634187	0.000297935889302945	0.0011369611484162	0.000215712017018933	0	0.0356174113170807	0.0226720768232314	0.0090748819238054	0.0146718347754509	0.00110228237587588	0.00653649629203507	0	0	0.00795048554804874	0	0.00236137311454278	0	0.000285974225731065	0	0.038922348599264	0	0	0.00280666865759678	0	2.51295453190666e-06	0	0.00256813901342812	0	0	0.000277932771228962	0	0	2.89492362075731e-05	0.00125245653870267	0	0.000540385742541374	0	0.0151230608912002	0.00323497662801508	0	0	0	0.000882449113424614	0	0	0	0	0	0.00240308815977244	0.000764340250424965	0	0	0	0.00146304212847651	0	0.00261719188589096	0	0	0	0.00670034092751543	0	0.000265569034931977	0	0	0	0.000561997151515778	0	0	0	0	0	0	0	0	0	0.000286376298456171	0.00224517409698738	0	0.000462986742958625	0.00039634318877244	1.3067363565918e-05	0	0	0.000308892371062062	0	0	0	0.00066321896006101	0	0	0	1.53792817352729e-05	0	0.000404183606911992	5.77979542338702e-05	0.00025300426227244	0.0019346734350249	0.0198665138656287	0	0	0	0	0	0	6.96590996244735e-05	0	0.00047374218835519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025109441682819	0	0	0	0	0	0	0	0	0.000605722560370967	0	0	0	0	0	0	0	0	0
HSM67VDR_P	0.289302743505137	0.062923891249053	0.0582196600373619	0	0.0452497862516711	0.000102037486552014	0.030299577009156	0.00156602285053741	0.0137531377789955	0.0248365303900469	0.00221118264174648	0.0263695173414729	0.000321771677889275	0	0	0.0339204934007508	0.0707416801815823	0	0.0104227756560379	0	5.79896210701542e-05	4.81899812725851e-05	0.0226297929457343	0.00143256590030453	0.00475858385304258	0	0.00043007285173458	0	5.96060565006778e-06	0	0	0	0	0	0	0.000425829708729448	0	0.000168917502490068	0.000438963246602479	0.00177787691915085	0	2.93989193927086e-05	0.00105189535641542	0.00247506572578001	0	0.00820856219785917	0.00254305704107655	0	0.0603231476685495	0	0	0	0.00132254726381428	0.000387136285611209	0.00541657410048147	0.0163125612288061	0	0.00182626895485225	0	0.000593837966289845	0	0	0.00177646253814914	0	0	0.000800135538110849	0	0	0	0.00263489077897337	0	0	0.156399725488853	0	0	0.000449874185758536	0	0	0.00176747111606683	0.00169048837868799	0.00159703820536064	0	0.000705372010996205	0.000970871530460261	0.000516653174482181	0.000150429522253415	0	4.08149946208051e-05	0	0	0	0.000272773478901425	0.000826503641071321	0	0	0	0	0.000631420090049597	0.0079758965230777	0.000460583070485777	0	6.78902880821321e-05	0	0	0	0	0	0	0	0	0	0	0	2.88937833206695e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000492810751881909	0	0	0.000474827907717297	0	0.0113304041502788	0	0	0	0.000716485004581079	0.000761846223850242	0	0	0.000616164980673999	0	0	0	0.00293766934055395	0
HSM67VDT_P	0.233643400156952	0.0174198898503777	0.0765455511759968	0	0.298975523137874	5.68490685553225e-05	0.0280477321773618	0	0.0127580639189887	0.0859106765585395	0.0207303871219259	0.0225411614568171	0.0313426515902667	0.00129407497158052	0.00343491783084185	0	0	0.0252880234792722	0.0334221945642175	0.0250809593452282	0.000397033085550969	0.000242164893454527	0	0.00459273711675686	0.0235675804935268	0	0.000168827571919634	0	0.00178234980061352	0	0.0142846940660295	0	0	0.000800843551161026	0	8.97244195882054e-05	0	0.00147696307824961	0.00266826464475503	0.00018703545864554	0	0	0.0061892653178399	0.00549473559417291	0	0	0.000382163311391481	0	6.75714907383551e-05	0	0	0	6.28172092043687e-05	0.000576481924727381	0	0	0	0.000989396333700391	0	0.00158378268037491	0	0	0	0.00142112555895683	0	1.55778586432735e-05	0	0	0	0.000693720484256955	0	0	0	0	0	0.000365371593633146	0	0	0	0	0.000127354052155075	0	0.00139179063034288	0.00027584948389745	0.000205546810150209	0	0	0	0	0	5.51294348089879e-05	0.00387109787285352	0	0	0	0	0	0.00108458311930637	0.000257641597171546	0.000278681821832591	0	0.00173925780202888	0	0	0.00110794990727128	0	0	0	0	0	0	0	0	1.47686192332323e-05	0	0	0	0	8.19354902665687e-05	0.000421512577704685	0	0	0.00145086510727581	0	0	0	0	0.00048463325168782	0.000388030297114271	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019731279915305	0	0.000197960190681081	0
